Date,Time,"Nitrogen dioxide",Status
2024-02-23,14:00:00,32.17833,V ugm-3
2024-02-23,15:00:00,28.38402,V ugm-3
2024-02-23,16:00:00,23.77516,V ugm-3
2024-02-23,17:00:00,22.66876,V ugm-3
2024-02-23,18:00:00,52.10724,V ugm-3
2024-02-23,19:00:00,48.50364,V ugm-3
2024-02-23,20:00:00,49.31913,V ugm-3
2024-02-23,21:00:00,73.96437,V ugm-3
2024-02-23,22:00:00,72.85939,V ugm-3
2024-02-23,23:00:00,59.74496,V ugm-3
2024-02-23,24:00:00,61.47274,V ugm-3
2024-02-24,01:00:00,59.69488,V ugm-3
2024-02-24,02:00:00,52.90696,V ugm-3
2024-02-24,03:00:00,51.73897,V ugm-3
2024-02-24,04:00:00,38.04391,V ugm-3
2024-02-24,05:00:00,25.4105,V ugm-3
2024-02-24,06:00:00,22.48047,V ugm-3
2024-02-24,07:00:00,37.95041,V ugm-3
2024-02-24,08:00:00,39.8236,V ugm-3
2024-02-24,09:00:00,42.61501,V ugm-3
2024-02-24,10:00:00,43.04886,V ugm-3
2024-02-24,11:00:00,50.4001,V ugm-3
2024-02-24,12:00:00,41.84912,V ugm-3
2024-02-24,13:00:00,27.67379,V ugm-3
2024-02-24,14:00:00,24.50361,V ugm-3
2024-02-24,15:00:00,35.21493,V ugm-3
2024-02-24,16:00:00,34.35204,V ugm-3
2024-02-24,17:00:00,12.29837,V ugm-3
2024-02-24,18:00:00,14.6509,V ugm-3
2024-02-24,19:00:00,19.45509,V ugm-3
2024-02-24,20:00:00,18.87767,V ugm-3
2024-02-24,21:00:00,25.74895,V ugm-3
2024-02-24,22:00:00,37.95061,V ugm-3
2024-02-24,23:00:00,32.80917,V ugm-3
2024-02-24,24:00:00,45.15212,V ugm-3
2024-02-25,01:00:00,50.68066,V ugm-3
2024-02-25,02:00:00,41.57834,V ugm-3
2024-02-25,03:00:00,27.7236,V ugm-3
2024-02-25,04:00:00,19.98796,V ugm-3
2024-02-25,05:00:00,15.23125,V ugm-3
2024-02-25,06:00:00,16.24055,V ugm-3
2024-02-25,07:00:00,17.96995,V ugm-3
2024-02-25,08:00:00,19.74929,V ugm-3
2024-02-25,09:00:00,34.98162,V ugm-3
2024-02-25,10:00:00,25.61268,V ugm-3
2024-02-25,11:00:00,19.94213,V ugm-3
2024-02-25,12:00:00,16.24197,V ugm-3
2024-02-25,13:00:00,12.06184,V ugm-3
2024-02-25,14:00:00,14.99312,V ugm-3
2024-02-25,15:00:00,14.17578,V ugm-3
2024-02-25,16:00:00,9.17761,V ugm-3
2024-02-25,17:00:00,12.15658,V ugm-3
2024-02-25,18:00:00,15.61589,V ugm-3
2024-02-25,19:00:00,35.509,V ugm-3
2024-02-25,20:00:00,33.58633,V ugm-3
2024-02-25,21:00:00,40.6491,V ugm-3
2024-02-25,22:00:00,47.81084,V ugm-3
2024-02-25,23:00:00,39.44836,V ugm-3
2024-02-25,24:00:00,53.24832,V ugm-3
2024-02-26,01:00:00,47.17478,V ugm-3
2024-02-26,02:00:00,48.26484,V ugm-3
2024-02-26,03:00:00,42.97322,V ugm-3
2024-02-26,04:00:00,37.87595,V ugm-3
2024-02-26,05:00:00,41.52862,V ugm-3
2024-02-26,06:00:00,44.22561,V ugm-3
2024-02-26,07:00:00,64.62531,V ugm-3
2024-02-26,08:00:00,71.17156,V ugm-3
2024-02-26,09:00:00,74.9311,V ugm-3
2024-02-26,10:00:00,79.1506,V ugm-3
2024-02-26,11:00:00,70.34732,V ugm-3
2024-02-26,12:00:00,30.67165,V ugm-3
2024-02-26,13:00:00,13.98927,V ugm-3
2024-02-26,14:00:00,18.70477,V ugm-3
2024-02-26,15:00:00,15.52828,V ugm-3
2024-02-26,16:00:00,26.34314,V ugm-3
2024-02-26,17:00:00,41.63423,V ugm-3
2024-02-26,18:00:00,58.93977,V ugm-3
2024-02-26,19:00:00,39.51102,V ugm-3
2024-02-26,20:00:00,37.15591,V ugm-3
2024-02-26,21:00:00,35.71281,V ugm-3
2024-02-26,22:00:00,32.77974,V ugm-3
2024-02-26,23:00:00,33.64576,V ugm-3
2024-02-26,24:00:00,23.64745,V ugm-3
2024-02-27,01:00:00,8.07686,V ugm-3
2024-02-27,02:00:00,4.48715,V ugm-3
2024-02-27,03:00:00,3.55766,V ugm-3
2024-02-27,04:00:00,3.41344,V ugm-3
2024-02-27,05:00:00,2.93267,V ugm-3
2024-02-27,06:00:00,3.26926,V ugm-3
2024-02-27,07:00:00,8.17339,V ugm-3
2024-02-27,08:00:00,9.90443,V ugm-3
2024-02-27,09:00:00,11.92435,V ugm-3
2024-02-27,10:00:00,10.62671,V ugm-3
2024-02-27,11:00:00,14.23218,V ugm-3
2024-02-27,12:00:00,15.2422,V ugm-3
2024-02-27,13:00:00,24.8602,V ugm-3
2024-02-27,14:00:00,15.82017,V ugm-3
2024-02-27,15:00:00,15.0982,V ugm-3
2024-02-27,16:00:00,12.60026,V ugm-3
2024-02-27,17:00:00,26.59253,V ugm-3
2024-02-27,18:00:00,23.41718,V ugm-3
2024-02-27,19:00:00,21.10796,V ugm-3
2024-02-27,20:00:00,16.68411,V ugm-3
2024-02-27,21:00:00,16.10726,V ugm-3
2024-02-27,22:00:00,11.15463,V ugm-3
2024-02-27,23:00:00,13.70253,V ugm-3
2024-02-27,24:00:00,17.30853,V ugm-3
2024-02-28,01:00:00,7.18171,V ugm-3
2024-02-28,02:00:00,4.23207,V ugm-3
2024-02-28,03:00:00,3.46257,V ugm-3
2024-02-28,04:00:00,3.75105,V ugm-3
2024-02-28,05:00:00,5.14564,V ugm-3
2024-02-28,06:00:00,7.02115,V ugm-3
2024-02-28,07:00:00,17.98615,V ugm-3
2024-02-28,08:00:00,47.17956,V ugm-3
2024-02-28,09:00:00,49.39687,V ugm-3
2024-02-28,10:00:00,53.58061,V ugm-3
2024-02-28,11:00:00,28.47134,V ugm-3
2024-02-28,12:00:00,37.13099,V ugm-3
2024-02-28,13:00:00,26.16448,V ugm-3
2024-02-28,14:00:00,13.17973,V ugm-3
2024-02-28,15:00:00,15.82301,V ugm-3
2024-02-28,16:00:00,20.58467,V ugm-3
2024-02-28,17:00:00,24.2884,V ugm-3
2024-02-28,18:00:00,22.317,V ugm-3
2024-02-28,19:00:00,15.67889,V ugm-3
2024-02-28,20:00:00,11.2059,V ugm-3
2024-02-28,21:00:00,11.87898,V ugm-3
2024-02-28,22:00:00,9.57058,V ugm-3
2024-02-28,23:00:00,12.02308,V ugm-3
2024-02-28,24:00:00,5.67501,V ugm-3
2024-02-29,01:00:00,2.62991,V ugm-3
2024-02-29,02:00:00,2.56559,V ugm-3
2024-02-29,03:00:00,1.68372,V ugm-3
2024-02-29,04:00:00,1.25078,V ugm-3
2024-02-29,05:00:00,1.34699,V ugm-3
2024-02-29,06:00:00,1.77998,V ugm-3
2024-02-29,07:00:00,4.28156,V ugm-3
2024-02-29,08:00:00,7.11995,V ugm-3
2024-02-29,09:00:00,13.03799,V ugm-3
2024-02-29,10:00:00,12.74962,V ugm-3
2024-02-29,11:00:00,8.70892,V ugm-3
2024-02-29,12:00:00,7.89121,V ugm-3
2024-02-29,13:00:00,9.43091,V ugm-3
2024-02-29,14:00:00,7.69836,V ugm-3
2024-02-29,15:00:00,8.80506,V ugm-3
2024-02-29,16:00:00,9.52725,V ugm-3
2024-02-29,17:00:00,11.54635,V ugm-3
2024-02-29,18:00:00,19.05136,V ugm-3
2024-02-29,19:00:00,30.74221,V ugm-3
2024-02-29,20:00:00,32.28025,V ugm-3
2024-02-29,21:00:00,25.78681,V ugm-3
2024-02-29,22:00:00,17.51097,V ugm-3
2024-02-29,23:00:00,24.72779,V ugm-3
2024-02-29,24:00:00,24.63046,V ugm-3
2024-03-01,01:00:00,35.67241,V ugm-3
2024-03-01,02:00:00,29.96154,V ugm-3
2024-03-01,03:00:00,20.69113,V ugm-3
2024-03-01,04:00:00,14.05048,V ugm-3
2024-03-01,05:00:00,16.2159,V ugm-3
2024-03-01,06:00:00,17.90081,V ugm-3
2024-03-01,07:00:00,17.41882,V ugm-3
2024-03-01,08:00:00,21.17212,V ugm-3
2024-03-01,09:00:00,23.24282,V ugm-3
2024-03-01,10:00:00,18.67194,V ugm-3
2024-03-01,11:00:00,11.4055,V ugm-3
2024-03-01,12:00:00,15.11056,V ugm-3
2024-03-01,13:00:00,10.82785,V ugm-3
2024-03-01,14:00:00,11.45328,V ugm-3
2024-03-01,15:00:00,11.50102,V ugm-3
2024-03-01,16:00:00,9.23927,V ugm-3
2024-03-01,17:00:00,7.36252,V ugm-3
2024-03-01,18:00:00,11.69298,V ugm-3
2024-03-01,19:00:00,16.55347,V ugm-3
2024-03-01,20:00:00,11.93377,V ugm-3
2024-03-01,21:00:00,7.84358,V ugm-3
2024-03-01,22:00:00,9.57608,V ugm-3
2024-03-01,23:00:00,7.07408,V ugm-3
2024-03-01,24:00:00,7.12175,V ugm-3
2024-03-02,01:00:00,6.67463,V ugm-3
2024-03-02,02:00:00,3.08063,V ugm-3
2024-03-02,03:00:00,2.88785,V ugm-3
2024-03-02,04:00:00,3.08049,V ugm-3
2024-03-02,05:00:00,1.63653,V ugm-3
2024-03-02,06:00:00,1.87716,V ugm-3
2024-03-02,07:00:00,2.74354,V ugm-3
2024-03-02,08:00:00,5.15009,V ugm-3
2024-03-02,09:00:00,10.20413,V ugm-3
2024-03-02,10:00:00,11.07091,V ugm-3
2024-03-02,11:00:00,11.88935,V ugm-3
2024-03-02,12:00:00,11.89054,V ugm-3
2024-03-02,13:00:00,17.66924,V ugm-3
2024-03-02,14:00:00,15.55077,V ugm-3
2024-03-02,15:00:00,16.8018,V ugm-3
2024-03-02,16:00:00,13.6704,V ugm-3
2024-03-02,17:00:00,10.83024,V ugm-3
2024-03-02,18:00:00,13.91044,V ugm-3
2024-03-02,19:00:00,13.5732,V ugm-3
2024-03-02,20:00:00,9.09685,V ugm-3
2024-03-02,21:00:00,7.65307,V ugm-3
2024-03-02,22:00:00,7.55668,V ugm-3
2024-03-02,23:00:00,5.77587,V ugm-3
2024-03-02,24:00:00,10.68512,V ugm-3
2024-03-03,01:00:00,11.81216,V ugm-3
2024-03-03,02:00:00,24.7163,V ugm-3
2024-03-03,03:00:00,10.97758,V ugm-3
2024-03-03,04:00:00,12.37373,V ugm-3
2024-03-03,05:00:00,15.0699,V ugm-3
2024-03-03,06:00:00,18.72904,V ugm-3
2024-03-03,07:00:00,23.3512,V ugm-3
2024-03-03,08:00:00,26.52959,V ugm-3
2024-03-03,09:00:00,30.77179,V ugm-3
2024-03-03,10:00:00,17.96154,V ugm-3
2024-03-03,11:00:00,19.40817,V ugm-3
2024-03-03,12:00:00,18.20196,V ugm-3
2024-03-03,13:00:00,12.90606,V ugm-3
2024-03-03,14:00:00,16.90497,V ugm-3
2024-03-03,15:00:00,13.53136,V ugm-3
2024-03-03,16:00:00,16.27666,V ugm-3
2024-03-03,17:00:00,19.06787,V ugm-3
2024-03-03,18:00:00,22.63087,V ugm-3
2024-03-03,19:00:00,25.5673,V ugm-3
2024-03-03,20:00:00,36.83429,V ugm-3
2024-03-03,21:00:00,31.24846,V ugm-3
2024-03-03,22:00:00,28.69681,V ugm-3
2024-03-03,23:00:00,32.88509,V ugm-3
2024-03-03,24:00:00,32.26216,V ugm-3
2024-03-04,01:00:00,27.54938,V ugm-3
2024-03-04,02:00:00,20.35576,V ugm-3
2024-03-04,03:00:00,18.34867,V ugm-3
2024-03-04,04:00:00,15.60365,V ugm-3
2024-03-04,05:00:00,18.63773,V ugm-3
2024-03-04,06:00:00,18.78238,V ugm-3
2024-03-04,07:00:00,34.14613,V ugm-3
2024-03-04,08:00:00,50.28798,V ugm-3
2024-03-04,09:00:00,48.02695,V ugm-3
2024-03-04,10:00:00,41.42791,V ugm-3
2024-03-04,11:00:00,30.73485,V ugm-3
2024-03-04,12:00:00,18.73953,V ugm-3
2024-03-04,13:00:00,20.66555,V ugm-3
2024-03-04,14:00:00,21.48593,V ugm-3
2024-03-04,15:00:00,19.07684,V ugm-3
2024-03-04,16:00:00,22.83344,V ugm-3
2024-03-04,17:00:00,21.4351,V ugm-3
2024-03-04,18:00:00,20.85605,V ugm-3
2024-03-04,19:00:00,20.18007,V ugm-3
2024-03-04,20:00:00,14.88122,V ugm-3
2024-03-04,21:00:00,14.1589,V ugm-3
2024-03-04,22:00:00,11.84751,V ugm-3
2024-03-04,23:00:00,11.89553,V ugm-3
2024-03-04,24:00:00,9.054,V ugm-3
2024-03-05,01:00:00,10.98396,V ugm-3
2024-03-05,02:00:00,8.09304,V ugm-3
2024-03-05,03:00:00,7.12958,V ugm-3
2024-03-05,04:00:00,7.32243,V ugm-3
2024-03-05,05:00:00,8.47857,V ugm-3
2024-03-05,06:00:00,9.29763,V ugm-3
2024-03-05,07:00:00,21.05382,V ugm-3
2024-03-05,08:00:00,34.54551,V ugm-3
2024-03-05,09:00:00,33.48876,V ugm-3
2024-03-05,10:00:00,23.60963,V ugm-3
2024-03-05,11:00:00,19.42017,V ugm-3
2024-03-05,12:00:00,21.63544,V ugm-3
2024-03-05,13:00:00,26.45312,V ugm-3
2024-03-05,14:00:00,22.69376,V ugm-3
2024-03-05,15:00:00,30.5494,V ugm-3
2024-03-05,16:00:00,32.71849,V ugm-3
2024-03-05,17:00:00,30.59802,V ugm-3
2024-03-05,18:00:00,28.28225,V ugm-3
2024-03-05,19:00:00,42.54622,V ugm-3
2024-03-05,20:00:00,34.69088,V ugm-3
2024-03-05,21:00:00,34.49494,V ugm-3
2024-03-05,22:00:00,27.84573,V ugm-3
2024-03-05,23:00:00,26.78463,V ugm-3
2024-03-05,24:00:00,30.7368,V ugm-3
2024-03-06,01:00:00,24.22421,V ugm-3
2024-03-06,02:00:00,16.12692,V ugm-3
2024-03-06,03:00:00,15.03403,V ugm-3
2024-03-06,04:00:00,10.26353,V ugm-3
2024-03-06,05:00:00,12.76946,V ugm-3
2024-03-06,06:00:00,14.21525,V ugm-3
2024-03-06,07:00:00,21.97363,V ugm-3
2024-03-06,08:00:00,24.62429,V ugm-3
2024-03-06,09:00:00,33.78247,V ugm-3
2024-03-06,10:00:00,30.45821,V ugm-3
2024-03-06,11:00:00,20.43536,V ugm-3
2024-03-06,12:00:00,16.14744,V ugm-3
2024-03-06,13:00:00,18.99243,V ugm-3
2024-03-06,14:00:00,25.64123,V ugm-3
2024-03-06,15:00:00,25.54427,V ugm-3
2024-03-06,16:00:00,28.29321,V ugm-3
2024-03-06,17:00:00,35.23283,V ugm-3
2024-03-06,18:00:00,27.18228,V ugm-3
2024-03-06,19:00:00,33.01702,V ugm-3
2024-03-06,20:00:00,21.68775,V ugm-3
2024-03-06,21:00:00,22.0237,V ugm-3
2024-03-06,22:00:00,25.6401,V ugm-3
2024-03-06,23:00:00,29.11006,V ugm-3
2024-03-06,24:00:00,26.5541,V ugm-3
2024-03-07,01:00:00,19.02418,V ugm-3
2024-03-07,02:00:00,11.05443,V ugm-3
2024-03-07,03:00:00,9.68878,V ugm-3
2024-03-07,04:00:00,11.85846,V ugm-3
2024-03-07,05:00:00,16.82373,V ugm-3
2024-03-07,06:00:00,19.81327,V ugm-3
2024-03-07,07:00:00,44.26883,V ugm-3
2024-03-07,08:00:00,45.91384,V ugm-3
2024-03-07,09:00:00,35.24613,V ugm-3
2024-03-07,10:00:00,30.71545,V ugm-3
2024-03-07,11:00:00,27.53066,V ugm-3
2024-03-07,12:00:00,20.68435,V ugm-3
2024-03-07,13:00:00,22.99737,V ugm-3
2024-03-07,14:00:00,23.67361,V ugm-3
2024-03-07,15:00:00,19.3326,V ugm-3
2024-03-07,16:00:00,22.51534,V ugm-3
2024-03-07,17:00:00,24.39395,V ugm-3
2024-03-07,18:00:00,22.12663,V ugm-3
2024-03-07,19:00:00,14.89482,V ugm-3
2024-03-07,20:00:00,12.48459,V ugm-3
2024-03-07,21:00:00,10.31551,V ugm-3
2024-03-07,22:00:00,7.76086,V ugm-3
2024-03-07,23:00:00,7.18249,V ugm-3
2024-03-07,24:00:00,6.99078,V ugm-3
2024-03-08,01:00:00,4.7579,V ugm-3
2024-03-08,02:00:00,4.69325,V ugm-3
2024-03-08,03:00:00,4.38789,V ugm-3
2024-03-08,04:00:00,3.66457,V ugm-3
2024-03-08,05:00:00,4.77359,V ugm-3
2024-03-08,06:00:00,5.25591,V ugm-3
2024-03-08,07:00:00,7.28126,V ugm-3
2024-03-08,08:00:00,9.2581,V ugm-3
2024-03-08,09:00:00,14.75559,V ugm-3
2024-03-08,10:00:00,13.4052,V ugm-3
2024-03-08,11:00:00,11.23547,V ugm-3
2024-03-08,12:00:00,9.98192,V ugm-3
2024-03-08,13:00:00,10.65739,V ugm-3
2024-03-08,14:00:00,10.85043,V ugm-3
2024-03-08,15:00:00,12.00747,V ugm-3
2024-03-08,16:00:00,12.44196,V ugm-3
2024-03-08,17:00:00,10.9461,V ugm-3
2024-03-08,18:00:00,11.23521,V ugm-3
2024-03-08,19:00:00,10.75312,V ugm-3
2024-03-08,20:00:00,8.67971,V ugm-3
2024-03-08,21:00:00,7.1366,V ugm-3
2024-03-08,22:00:00,6.41315,V ugm-3
2024-03-08,23:00:00,5.69019,V ugm-3
2024-03-08,24:00:00,5.06308,V ugm-3
2024-03-09,01:00:00,4.95218,V ugm-3
2024-03-09,02:00:00,4.69482,V ugm-3
2024-03-09,03:00:00,3.81052,V ugm-3
2024-03-09,04:00:00,3.76227,V ugm-3
2024-03-09,05:00:00,4.38934,V ugm-3
2024-03-09,06:00:00,4.72697,V ugm-3
2024-03-09,07:00:00,6.22235,V ugm-3
2024-03-09,08:00:00,6.46348,V ugm-3
2024-03-09,09:00:00,10.41885,V ugm-3
2024-03-09,10:00:00,10.99767,V ugm-3
2024-03-09,11:00:00,13.16812,V ugm-3
2024-03-09,12:00:00,11.57675,V ugm-3
2024-03-09,13:00:00,10.3228,V ugm-3
2024-03-09,14:00:00,9.98511,V ugm-3
2024-03-09,15:00:00,9.74374,V ugm-3
2024-03-09,16:00:00,10.12965,V ugm-3
2024-03-09,17:00:00,10.51538,V ugm-3
2024-03-09,18:00:00,10.17788,V ugm-3
2024-03-09,19:00:00,10.37062,V ugm-3
2024-03-09,20:00:00,11.23953,V ugm-3
2024-03-09,21:00:00,8.77921,V ugm-3
2024-03-09,22:00:00,8.29694,V ugm-3
2024-03-09,23:00:00,8.4893,V ugm-3
2024-03-09,24:00:00,8.9233,V ugm-3
2024-03-10,01:00:00,9.77892,V ugm-3
2024-03-10,02:00:00,6.69069,V ugm-3
2024-03-10,03:00:00,5.88651,V ugm-3
2024-03-10,04:00:00,6.12779,V ugm-3
2024-03-10,05:00:00,6.22429,V ugm-3
2024-03-10,06:00:00,7.62356,V ugm-3
2024-03-10,07:00:00,6.94801,V ugm-3
2024-03-10,08:00:00,6.51384,V ugm-3
2024-03-10,09:00:00,7.18947,V ugm-3
2024-03-10,10:00:00,9.21604,V ugm-3
2024-03-10,11:00:00,8.78189,V ugm-3
2024-03-10,12:00:00,7.91345,V ugm-3
2024-03-10,13:00:00,8.29947,V ugm-3
2024-03-10,14:00:00,9.1198,V ugm-3
2024-03-10,15:00:00,9.26464,V ugm-3
2024-03-10,16:00:00,10.22944,V ugm-3
2024-03-10,17:00:00,10.47062,V ugm-3
2024-03-10,18:00:00,10.37407,V ugm-3
2024-03-10,19:00:00,10.27758,V ugm-3
2024-03-10,20:00:00,8.97472,V ugm-3
2024-03-10,21:00:00,9.02306,V ugm-3
2024-03-10,22:00:00,8.25111,V ugm-3
2024-03-10,23:00:00,8.20286,V ugm-3
2024-03-10,24:00:00,7.14115,V ugm-3
2024-03-11,01:00:00,6.24244,V ugm-3
2024-03-11,02:00:00,6.30675,V ugm-3
2024-03-11,03:00:00,5.93675,V ugm-3
2024-03-11,04:00:00,5.26097,V ugm-3
2024-03-11,05:00:00,4.77836,V ugm-3
2024-03-11,06:00:00,4.92326,V ugm-3
2024-03-11,07:00:00,7.43303,V ugm-3
2024-03-11,08:00:00,12.93564,V ugm-3
2024-03-11,09:00:00,23.75035,V ugm-3
2024-03-11,10:00:00,25.53362,V ugm-3
2024-03-11,11:00:00,21.3827,V ugm-3
2024-03-11,12:00:00,19.50032,V ugm-3
2024-03-11,13:00:00,15.68708,V ugm-3
2024-03-11,14:00:00,20.75573,V ugm-3
2024-03-11,15:00:00,17.18369,V ugm-3
2024-03-11,16:00:00,18.3419,V ugm-3
2024-03-11,17:00:00,20.03126,V ugm-3
2024-03-11,18:00:00,21.23756,V ugm-3
2024-03-11,19:00:00,22.49303,V ugm-3
2024-03-11,20:00:00,21.43048,V ugm-3
2024-03-11,21:00:00,28.76843,V ugm-3
2024-03-11,22:00:00,32.53165,V ugm-3
2024-03-11,23:00:00,34.1749,V ugm-3
2024-03-11,24:00:00,32.48386,V ugm-3
2024-03-12,01:00:00,24.26975,V ugm-3
2024-03-12,02:00:00,12.10266,V ugm-3
2024-03-12,03:00:00,10.18753,V ugm-3
2024-03-12,04:00:00,11.10488,V ugm-3
2024-03-12,05:00:00,11.58766,V ugm-3
2024-03-12,06:00:00,13.3742,V ugm-3
2024-03-12,07:00:00,15.88491,V ugm-3
2024-03-12,08:00:00,26.7016,V ugm-3
2024-03-12,09:00:00,23.46666,V ugm-3
2024-03-12,10:00:00,21.58415,V ugm-3
2024-03-12,11:00:00,19.07294,V ugm-3
2024-03-12,12:00:00,19.36271,V ugm-3
2024-03-12,13:00:00,18.20416,V ugm-3
2024-03-12,14:00:00,15.83814,V ugm-3
2024-03-12,15:00:00,21.2471,V ugm-3
2024-03-12,16:00:00,21.63195,V ugm-3
2024-03-12,17:00:00,26.65299,V ugm-3
2024-03-12,18:00:00,33.22043,V ugm-3
2024-03-12,19:00:00,43.26511,V ugm-3
2024-03-12,20:00:00,47.323,V ugm-3
2024-03-12,21:00:00,57.32366,V ugm-3
2024-03-12,22:00:00,39.83668,V ugm-3
2024-03-12,23:00:00,35.01206,V ugm-3
2024-03-12,24:00:00,7.72562,V ugm-3
2024-03-13,01:00:00,5.02319,V ugm-3
2024-03-13,02:00:00,3.3487,V ugm-3
2024-03-13,03:00:00,2.80129,V ugm-3
2024-03-13,04:00:00,2.70475,V ugm-3
2024-03-13,05:00:00,2.55985,V ugm-3
2024-03-13,06:00:00,3.18777,V ugm-3
2024-03-13,07:00:00,7.43819,V ugm-3
2024-03-13,08:00:00,14.73195,V ugm-3
2024-03-13,09:00:00,15.16665,V ugm-3
2024-03-13,10:00:00,17.48621,V ugm-3
2024-03-13,11:00:00,20.72164,V ugm-3
2024-03-13,12:00:00,9.95054,V ugm-3
2024-03-13,13:00:00,11.30311,V ugm-3
2024-03-13,14:00:00,14.10484,V ugm-3
2024-03-13,15:00:00,11.73885,V ugm-3
2024-03-13,16:00:00,9.17824,V ugm-3
2024-03-13,17:00:00,12.41427,V ugm-3
2024-03-13,18:00:00,21.83388,V ugm-3
2024-03-13,19:00:00,22.75061,V ugm-3
2024-03-13,20:00:00,14.20096,V ugm-3
2024-03-13,21:00:00,16.18122,V ugm-3
2024-03-13,22:00:00,16.27699,V ugm-3
2024-03-13,23:00:00,11.64036,V ugm-3
2024-03-13,24:00:00,9.5151,V ugm-3
2024-03-14,01:00:00,10.04957,V ugm-3
2024-03-14,02:00:00,11.01888,V ugm-3
2024-03-14,03:00:00,8.55195,V ugm-3
2024-03-14,04:00:00,9.22808,V ugm-3
2024-03-14,05:00:00,34.68999,V ugm-3
2024-03-14,06:00:00,20.96823,V ugm-3
2024-03-14,07:00:00,40.14999,V ugm-3
2024-03-14,08:00:00,45.27162,V ugm-3
2024-03-14,09:00:00,40.1034,V ugm-3
2024-03-14,10:00:00,43.72817,V ugm-3
2024-03-14,11:00:00,30.77856,V ugm-3
2024-03-14,12:00:00,26.91221,V ugm-3
2024-03-14,13:00:00,17.78063,V ugm-3
2024-03-14,14:00:00,17.68343,V ugm-3
2024-03-14,15:00:00,17.15197,V ugm-3
2024-03-14,16:00:00,18.64947,V ugm-3
2024-03-14,17:00:00,19.4708,V ugm-3
2024-03-14,18:00:00,19.71245,V ugm-3
2024-03-14,19:00:00,18.06988,V ugm-3
2024-03-14,20:00:00,18.16614,V ugm-3
2024-03-14,21:00:00,32.22707,V ugm-3
2024-03-14,22:00:00,29.47247,V ugm-3
2024-03-14,23:00:00,30.53486,V ugm-3
2024-03-14,24:00:00,19.42232,V ugm-3
2024-03-15,01:00:00,15.07895,V ugm-3
2024-03-15,02:00:00,12.82364,V ugm-3
2024-03-15,03:00:00,10.87423,V ugm-3
2024-03-15,04:00:00,15.36884,V ugm-3
2024-03-15,05:00:00,19.6221,V ugm-3
2024-03-15,06:00:00,25.71175,V ugm-3
2024-03-15,07:00:00,32.52711,V ugm-3
2024-03-15,08:00:00,40.45472,V ugm-3
2024-03-15,09:00:00,41.51827,V ugm-3
2024-03-15,10:00:00,26.8246,V ugm-3
2024-03-15,11:00:00,13.43607,V ugm-3
2024-03-15,12:00:00,7.58808,V ugm-3
2024-03-15,13:00:00,9.90838,V ugm-3
2024-03-15,14:00:00,23.25071,V ugm-3
2024-03-15,15:00:00,31.90438,V ugm-3
2024-03-15,16:00:00,12.22897,V ugm-3
2024-03-15,17:00:00,44.95442,V ugm-3
2024-03-15,18:00:00,48.48199,V ugm-3
2024-03-15,19:00:00,41.13385,V ugm-3
2024-03-15,20:00:00,24.74827,V ugm-3
2024-03-15,21:00:00,26.67943,V ugm-3
2024-03-15,22:00:00,48.43039,V ugm-3
2024-03-15,23:00:00,61.77265,V ugm-3
2024-03-15,24:00:00,57.76303,V ugm-3
2024-03-16,01:00:00,57.44646,V ugm-3
2024-03-16,02:00:00,49.96752,V ugm-3
2024-03-16,03:00:00,48.45012,V ugm-3
2024-03-16,04:00:00,38.67779,V ugm-3
2024-03-16,05:00:00,25.2851,V ugm-3
2024-03-16,06:00:00,20.98265,V ugm-3
2024-03-16,07:00:00,23.64203,V ugm-3
2024-03-16,08:00:00,22.28873,V ugm-3
2024-03-16,09:00:00,21.41911,V ugm-3
2024-03-16,10:00:00,18.03508,V ugm-3
2024-03-16,11:00:00,16.19809,V ugm-3
2024-03-16,12:00:00,15.76237,V ugm-3
2024-03-16,13:00:00,18.90506,V ugm-3
2024-03-16,14:00:00,19.0986,V ugm-3
2024-03-16,15:00:00,23.40243,V ugm-3
2024-03-16,16:00:00,21.70883,V ugm-3
2024-03-16,17:00:00,22.48245,V ugm-3
2024-03-16,18:00:00,29.39531,V ugm-3
2024-03-16,19:00:00,17.21118,V ugm-3
2024-03-16,20:00:00,14.40832,V ugm-3
2024-03-16,21:00:00,21.70813,V ugm-3
2024-03-16,22:00:00,15.27812,V ugm-3
2024-03-16,23:00:00,14.64887,V ugm-3
2024-03-16,24:00:00,14.79416,V ugm-3
2024-03-17,01:00:00,13.92844,V ugm-3
2024-03-17,02:00:00,14.1222,V ugm-3
2024-03-17,03:00:00,13.25117,V ugm-3
2024-03-17,04:00:00,13.20275,V ugm-3
2024-03-17,05:00:00,13.05777,V ugm-3
2024-03-17,06:00:00,15.42846,V ugm-3
2024-03-17,07:00:00,19.97379,V ugm-3
2024-03-17,08:00:00,29.21162,V ugm-3
2024-03-17,09:00:00,27.61701,V ugm-3
2024-03-17,10:00:00,19.05522,V ugm-3
2024-03-17,11:00:00,17.70104,V ugm-3
2024-03-17,12:00:00,16.97576,V ugm-3
2024-03-17,13:00:00,17.65269,V ugm-3
2024-03-17,14:00:00,26.45549,V ugm-3
2024-03-17,15:00:00,21.76376,V ugm-3
2024-03-17,16:00:00,16.68568,V ugm-3
2024-03-17,17:00:00,16.63701,V ugm-3
2024-03-17,18:00:00,46.76833,V ugm-3
2024-03-17,19:00:00,34.33799,V ugm-3
2024-03-17,20:00:00,31.14641,V ugm-3
